date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:42	44750/44750	---M--	200	added ('OK')	text/html	etag:%22199f1-aece-0%22	http://cablegate.wikileaks.org/cable/2010/01/10DAMASCUS8.html	cablegate.wikileaks.org/cable/2010/01/10DAMASCUS8.html	(from http://cablegate.wikileaks.org/)
15:47:42	32222/32222	---M--	200	added ('OK')	text/html	etag:%2219a00-7dde-0%22	http://cablegate.wikileaks.org/cable/2010/01/10SANAA4.html	cablegate.wikileaks.org/cable/2010/01/10SANAA4.html	(from http://cablegate.wikileaks.org/)
15:47:42	48367/48367	---M--	200	added ('OK')	text/html	etag:%22199f8-bcef-0%22	http://cablegate.wikileaks.org/cable/2010/01/10RPODUBAI13.html	cablegate.wikileaks.org/cable/2010/01/10RPODUBAI13.html	(from http://cablegate.wikileaks.org/)
15:47:42	44161/44161	---M--	200	added ('OK')	text/html	etag:%22199f9-ac81-0%22	http://cablegate.wikileaks.org/cable/2010/01/10RPODUBAI15.html	cablegate.wikileaks.org/cable/2010/01/10RPODUBAI15.html	(from http://cablegate.wikileaks.org/)
15:47:43	46276/46276	---M--	200	added ('OK')	text/html	etag:%22199ef-b4c4-0%22	http://cablegate.wikileaks.org/cable/2010/01/10ANKARA87.html	cablegate.wikileaks.org/cable/2010/01/10ANKARA87.html	(from http://cablegate.wikileaks.org/)
15:47:43	25299/25299	---M--	200	added ('OK')	text/html	etag:%22199f2-62d3-0%22	http://cablegate.wikileaks.org/cable/2010/01/10LONDON131.html	cablegate.wikileaks.org/cable/2010/01/10LONDON131.html	(from http://cablegate.wikileaks.org/)
15:47:43	23498/23498	---M--	200	added ('OK')	text/html	etag:%2219a06-5bca-0%22	http://cablegate.wikileaks.org/cable/2010/01/10STATE6451.html	cablegate.wikileaks.org/cable/2010/01/10STATE6451.html	(from http://cablegate.wikileaks.org/)
15:47:43	34471/34471	---M--	200	added ('OK')	text/html	etag:%22199f6-86a7-0%22	http://cablegate.wikileaks.org/cable/2010/01/10ROME87.html	cablegate.wikileaks.org/cable/2010/01/10ROME87.html	(from http://cablegate.wikileaks.org/)
15:47:44	43828/43828	---M--	200	added ('OK')	text/html	etag:%22199f3-ab34-0%22	http://cablegate.wikileaks.org/cable/2010/01/10PARIS71.html	cablegate.wikileaks.org/cable/2010/01/10PARIS71.html	(from http://cablegate.wikileaks.org/)
15:47:44	45301/45301	---M--	200	added ('OK')	text/html	etag:%22199ec-b0f5-0%22	http://cablegate.wikileaks.org/cable/2010/01/10ANKARA126.html	cablegate.wikileaks.org/cable/2010/01/10ANKARA126.html	(from http://cablegate.wikileaks.org/)
15:47:44	33523/33523	---M--	200	added ('OK')	text/html	etag:%22199f4-82f3-0%22	http://cablegate.wikileaks.org/cable/2010/01/10RIYADH118.html	cablegate.wikileaks.org/cable/2010/01/10RIYADH118.html	(from http://cablegate.wikileaks.org/)
15:47:44	32002/32002	---M--	200	added ('OK')	text/html	etag:%22199f5-7d02-0%22	http://cablegate.wikileaks.org/cable/2010/01/10RIYADH123.html	cablegate.wikileaks.org/cable/2010/01/10RIYADH123.html	(from http://cablegate.wikileaks.org/)
15:47:45	27958/27958	---M--	200	added ('OK')	text/html	etag:%2219a08-6d36-0%22	http://cablegate.wikileaks.org/cable/2010/01/10STATE8675.html	cablegate.wikileaks.org/cable/2010/01/10STATE8675.html	(from http://cablegate.wikileaks.org/)
15:47:45	42512/42512	---M--	200	added ('OK')	text/html	etag:%2219a09-a610-0%22	http://cablegate.wikileaks.org/cable/2010/01/10STATE9124.html	cablegate.wikileaks.org/cable/2010/01/10STATE9124.html	(from http://cablegate.wikileaks.org/)
15:47:45	26318/26318	---M--	200	added ('OK')	text/html	etag:%22199f0-66ce-0%22	http://cablegate.wikileaks.org/cable/2010/01/10BERLIN128.html	cablegate.wikileaks.org/cable/2010/01/10BERLIN128.html	(from http://cablegate.wikileaks.org/)
15:47:45	39024/39024	---M--	200	added ('OK')	text/html	etag:%22199ee-9870-0%22	http://cablegate.wikileaks.org/cable/2010/01/10ANKARA150.html	cablegate.wikileaks.org/cable/2010/01/10ANKARA150.html	(from http://cablegate.wikileaks.org/)
15:47:46	28432/28432	---M--	200	added ('OK')	text/html	etag:%224004125-6f10-0%22	http://cablegate.wikileaks.org/cable/2010/02/10KUWAIT88.html	cablegate.wikileaks.org/cable/2010/02/10KUWAIT88.html	(from http://cablegate.wikileaks.org/)
15:47:46	25282/25282	---M--	200	added ('OK')	text/html	etag:%224004133-62c2-0%22	http://cablegate.wikileaks.org/cable/2010/02/10STATE9939.html	cablegate.wikileaks.org/cable/2010/02/10STATE9939.html	(from http://cablegate.wikileaks.org/)
15:47:46	27852/27852	---M--	200	added ('OK')	text/html	etag:%224004128-6ccc-0%22	http://cablegate.wikileaks.org/cable/2010/02/10MUSCAT71.html	cablegate.wikileaks.org/cable/2010/02/10MUSCAT71.html	(from http://cablegate.wikileaks.org/)
15:47:46	26715/26715	---M--	200	added ('OK')	text/html	etag:%22400412e-685b-0%22	http://cablegate.wikileaks.org/cable/2010/02/10STATE10900.html	cablegate.wikileaks.org/cable/2010/02/10STATE10900.html	(from http://cablegate.wikileaks.org/)
15:47:46	31463/31463	---M--	200	added ('OK')	text/html	etag:%22400411b-7ae7-0%22	http://cablegate.wikileaks.org/cable/2010/02/10BERLIN153.html	cablegate.wikileaks.org/cable/2010/02/10BERLIN153.html	(from http://cablegate.wikileaks.org/)
15:47:47	28173/28173	---M--	200	added ('OK')	text/html	etag:%22400411c-6e0d-0%22	http://cablegate.wikileaks.org/cable/2010/02/10BERLIN157.html	cablegate.wikileaks.org/cable/2010/02/10BERLIN157.html	(from http://cablegate.wikileaks.org/)
15:47:47	31800/31800	---M--	200	added ('OK')	text/html	etag:%22400411d-7c38-0%22	http://cablegate.wikileaks.org/cable/2010/02/10BERLIN164.html	cablegate.wikileaks.org/cable/2010/02/10BERLIN164.html	(from http://cablegate.wikileaks.org/)
15:47:47	29422/29422	---M--	200	added ('OK')	text/html	etag:%224004115-72ee-0%22	http://cablegate.wikileaks.org/cable/2010/02/10ABUDHABI69.html	cablegate.wikileaks.org/cable/2010/02/10ABUDHABI69.html	(from http://cablegate.wikileaks.org/)
15:47:47	41356/41356	---M--	200	added ('OK')	text/html	etag:%22400412c-a18c-0%22	http://cablegate.wikileaks.org/cable/2010/02/10RIYADH178.html	cablegate.wikileaks.org/cable/2010/02/10RIYADH178.html	(from http://cablegate.wikileaks.org/)
15:47:48	31309/31309	---M--	200	added ('OK')	text/html	etag:%22400412d-7a4d-0%22	http://cablegate.wikileaks.org/cable/2010/02/10ROME173.html	cablegate.wikileaks.org/cable/2010/02/10ROME173.html	(from http://cablegate.wikileaks.org/)
15:47:48	38760/38760	---M--	200	added ('OK')	text/html	etag:%224004129-9768-0%22	http://cablegate.wikileaks.org/cable/2010/02/10PARIS170.html	cablegate.wikileaks.org/cable/2010/02/10PARIS170.html	(from http://cablegate.wikileaks.org/)
15:47:48	34992/34992	---M--	200	added ('OK')	text/html	etag:%22400412a-88b0-0%22	http://cablegate.wikileaks.org/cable/2010/02/10PARIS174.html	cablegate.wikileaks.org/cable/2010/02/10PARIS174.html	(from http://cablegate.wikileaks.org/)
15:47:49	29691/29691	---M--	200	added ('OK')	text/html	etag:%22400411e-73fb-0%22	http://cablegate.wikileaks.org/cable/2010/02/10BERLIN180.html	cablegate.wikileaks.org/cable/2010/02/10BERLIN180.html	(from http://cablegate.wikileaks.org/)
15:47:49	26687/26687	---M--	200	added ('OK')	text/html	etag:%224004127-683f-0%22	http://cablegate.wikileaks.org/cable/2010/02/10MUNICH29.html	cablegate.wikileaks.org/cable/2010/02/10MUNICH29.html	(from http://cablegate.wikileaks.org/)
15:47:49	36958/36958	---M--	200	added ('OK')	text/html	etag:%224004117-905e-0%22	http://cablegate.wikileaks.org/cable/2010/02/10ANKARA251.html	cablegate.wikileaks.org/cable/2010/02/10ANKARA251.html	(from http://cablegate.wikileaks.org/)
15:47:49	40724/40724	---M--	200	added ('OK')	text/html	etag:%22400412f-9f14-0%22	http://cablegate.wikileaks.org/cable/2010/02/10STATE13750.html	cablegate.wikileaks.org/cable/2010/02/10STATE13750.html	(from http://cablegate.wikileaks.org/)
15:47:50	32115/32115	---M--	200	added ('OK')	text/html	etag:%224004123-7d73-0%22	http://cablegate.wikileaks.org/cable/2010/02/10KUWAIT142.html	cablegate.wikileaks.org/cable/2010/02/10KUWAIT142.html	(from http://cablegate.wikileaks.org/)
15:47:50	34080/34080	---M--	200	added ('OK')	text/html	etag:%22400412b-8520-0%22	http://cablegate.wikileaks.org/cable/2010/02/10PARIS193.html	cablegate.wikileaks.org/cable/2010/02/10PARIS193.html	(from http://cablegate.wikileaks.org/)
15:47:50	30171/30171	---M--	200	added ('OK')	text/html	etag:%22400411f-75db-0%22	http://cablegate.wikileaks.org/cable/2010/02/10CAIRO219.html	cablegate.wikileaks.org/cable/2010/02/10CAIRO219.html	(from http://cablegate.wikileaks.org/)
15:47:50	34642/34642	---M--	200	added ('OK')	text/html	etag:%224004126-8752-0%22	http://cablegate.wikileaks.org/cable/2010/02/10MOSCOW392.html	cablegate.wikileaks.org/cable/2010/02/10MOSCOW392.html	(from http://cablegate.wikileaks.org/)
15:47:51	27500/27500	---M--	200	added ('OK')	text/html	etag:%224004116-6b6c-0%22	http://cablegate.wikileaks.org/cable/2010/02/10ABUDHABI97.html	cablegate.wikileaks.org/cable/2010/02/10ABUDHABI97.html	(from http://cablegate.wikileaks.org/)
15:47:51	36301/36301	---M--	200	added ('OK')	text/html	etag:%224004130-8dcd-0%22	http://cablegate.wikileaks.org/cable/2010/02/10STATE15856.html	cablegate.wikileaks.org/cable/2010/02/10STATE15856.html	(from http://cablegate.wikileaks.org/)
15:47:51	45070/45070	---M--	200	added ('OK')	text/html	etag:%224004120-b00e-0%22	http://cablegate.wikileaks.org/cable/2010/02/10DOHA70.html	cablegate.wikileaks.org/cable/2010/02/10DOHA70.html	(from http://cablegate.wikileaks.org/)
15:47:51	23723/23723	---M--	200	added ('OK')	text/html	etag:%224004124-5cab-0%22	http://cablegate.wikileaks.org/cable/2010/02/10KUWAIT161.html	cablegate.wikileaks.org/cable/2010/02/10KUWAIT161.html	(from http://cablegate.wikileaks.org/)
15:47:52	32206/32206	---M--	200	added ('OK')	text/html	etag:%224004118-7dce-0%22	http://cablegate.wikileaks.org/cable/2010/02/10ANKARA294.html	cablegate.wikileaks.org/cable/2010/02/10ANKARA294.html	(from http://cablegate.wikileaks.org/)
15:47:52	41103/41103	---M--	200	added ('OK')	text/html	etag:%224004121-a08f-0%22	http://cablegate.wikileaks.org/cable/2010/02/10DOHA71.html	cablegate.wikileaks.org/cable/2010/02/10DOHA71.html	(from http://cablegate.wikileaks.org/)
15:47:52	25196/25196	---M--	200	added ('OK')	text/html	etag:%224004131-626c-0%22	http://cablegate.wikileaks.org/cable/2010/02/10STATE16932.html	cablegate.wikileaks.org/cable/2010/02/10STATE16932.html	(from http://cablegate.wikileaks.org/)
15:47:52	100688/100688	---M--	200	added ('OK')	text/html	etag:%224004132-18950-0%22	http://cablegate.wikileaks.org/cable/2010/02/10STATE17263.html	cablegate.wikileaks.org/cable/2010/02/10STATE17263.html	(from http://cablegate.wikileaks.org/)
15:47:53	32448/32448	---M--	200	added ('OK')	text/html	etag:%224004122-7ec0-0%22	http://cablegate.wikileaks.org/cable/2010/02/10KABUL693.html	cablegate.wikileaks.org/cable/2010/02/10KABUL693.html	(from http://cablegate.wikileaks.org/)
15:47:53	38748/38748	---M--	200	added ('OK')	text/html	etag:%22400411a-975c-0%22	http://cablegate.wikileaks.org/cable/2010/02/10BAKU134.html	cablegate.wikileaks.org/cable/2010/02/10BAKU134.html	(from http://cablegate.wikileaks.org/)
15:47:53	40613/40613	---M--	200	added ('OK')	text/html	etag:%224004119-9ea5-0%22	http://cablegate.wikileaks.org/cable/2010/02/10ANKARA302.html	cablegate.wikileaks.org/cable/2010/02/10ANKARA302.html	(from http://cablegate.wikileaks.org/)
15:47:54	35871/35871	---M--	200	added ('OK')	text/html	etag:%224087dee-8c1f-0%22	http://cablegate.wikileaks.org/tag/IR_1.html	cablegate.wikileaks.org/tag/IR_1.html	(from http://cablegate.wikileaks.org/)
15:47:54	30449/30449	---M--	200	added ('OK')	text/html	etag:%224087def-76f1-0%22	http://cablegate.wikileaks.org/tag/IR_2.html	cablegate.wikileaks.org/tag/IR_2.html	(from http://cablegate.wikileaks.org/)
15:47:54	36008/36008	---M--	200	added ('OK')	text/html	etag:%224087e56-8ca8-0%22	http://cablegate.wikileaks.org/tag/PGOV_1.html	cablegate.wikileaks.org/tag/PGOV_1.html	(from http://cablegate.wikileaks.org/)
15:47:55	33314/33314	---M--	200	added ('OK')	text/html	etag:%224087e57-8222-0%22	http://cablegate.wikileaks.org/tag/PGOV_2.html	cablegate.wikileaks.org/tag/PGOV_2.html	(from http://cablegate.wikileaks.org/)
15:47:55	35750/35750	---M--	200	added ('OK')	text/html	etag:%224087e60-8ba6-0%22	http://cablegate.wikileaks.org/tag/PREL_1.html	cablegate.wikileaks.org/tag/PREL_1.html	(from http://cablegate.wikileaks.org/)
15:47:55	19527/19527	---M--	200	added ('OK')	text/html	etag:%224087e63-4c47-0%22	http://cablegate.wikileaks.org/tag/PREL_4.html	cablegate.wikileaks.org/tag/PREL_4.html	(from http://cablegate.wikileaks.org/)
15:47:55	18523/18523	---M--	200	added ('OK')	text/html	etag:%224087e4e-485b-0%22	http://cablegate.wikileaks.org/tag/PARM_1.html	cablegate.wikileaks.org/tag/PARM_1.html	(from http://cablegate.wikileaks.org/)
15:47:56	20566/20566	---M--	200	added ('OK')	text/html	etag:%224087e66-5056-0%22	http://cablegate.wikileaks.org/tag/PTER_1.html	cablegate.wikileaks.org/tag/PTER_1.html	(from http://cablegate.wikileaks.org/)
15:47:56	35430/35430	---M--	200	added ('OK')	text/html	etag:%2219a12-8a66-0%22	http://cablegate.wikileaks.org/classification/1_1.html	cablegate.wikileaks.org/classification/1_1.html	(from http://cablegate.wikileaks.org/)
15:47:56	23629/23629	---M--	200	added ('OK')	text/html	etag:%22199fa-5c4d-0%22	http://cablegate.wikileaks.org/classification/3_1.html	cablegate.wikileaks.org/classification/3_1.html	(from http://cablegate.wikileaks.org/)
15:47:57	20350/20350	---M--	200	added ('OK')	text/html	etag:%22199fc-4f7e-0%22	http://cablegate.wikileaks.org/classification/4_1.html	cablegate.wikileaks.org/classification/4_1.html	(from http://cablegate.wikileaks.org/)
15:47:57	23293/23293	---M--	200	added ('OK')	text/html	etag:%2280b4223-5afd-0%22	http://cablegate.wikileaks.org/articles/2010/Press-Release-Secret-US-Embassy.html	cablegate.wikileaks.org/articles/2010/Press-Release-Secret-US-Embassy.html	(from http://cablegate.wikileaks.org/)
15:47:57	83/83	---M--	200	added ('OK')	image/gif	etag:%2280b4237-53-48f55e6157280%22	http://cablegate.wikileaks.org/articles/2010/squelettes-dist/puce.gif	cablegate.wikileaks.org/articles/2010/squelettes-dist/puce.gif	(from http://cablegate.wikileaks.org/)
15:47:57	84/84	---M--	200	added ('OK')	image/gif	etag:%2280b4238-54-48f55e6157280%22	http://cablegate.wikileaks.org/articles/2010/squelettes-dist/puce_rtl.gif	cablegate.wikileaks.org/articles/2010/squelettes-dist/puce_rtl.gif	(from http://cablegate.wikileaks.org/)
15:47:58	6226/6226	U-----	200	untouched ('OK')	text/css	etag:%222bd88-1852-48d2545312e40%22	http://cablegate.wikileaks.org/static/css/reset-fonts-grids.css	cablegate.wikileaks.org/static/css/reset-fonts-grids.css	(from http://cablegate.wikileaks.org/)
15:47:58	22758/22758	---M--	200	added ('OK')	text/html	etag:%2280b4221-58e6-0%22	http://cablegate.wikileaks.org/articles/2010/Embaixada-se-aproxima-de.html	cablegate.wikileaks.org/articles/2010/Embaixada-se-aproxima-de.html	(from http://cablegate.wikileaks.org/articles/2010/Cablegate-Brazil-frames-suspected.html)
15:47:58	36034/36034	---M--	200	added ('OK')	text/html	etag:%22c003d39-8cc2-0%22	http://cablegate.wikileaks.org/reldate/2010-11_2.html	cablegate.wikileaks.org/reldate/2010-11_2.html	(from http://cablegate.wikileaks.org/reldate/2010-11_0.html)
15:47:59	35890/35890	---M--	200	added ('OK')	text/html	etag:%22c06043c-8c32-0%22	http://cablegate.wikileaks.org/reldate/2010-11_3.html	cablegate.wikileaks.org/reldate/2010-11_3.html	(from http://cablegate.wikileaks.org/reldate/2010-11_0.html)
15:48:00	35864/35864	---M--	200	added ('OK')	text/html	etag:%224087e61-8c18-0%22	http://cablegate.wikileaks.org/tag/PREL_2.html	cablegate.wikileaks.org/tag/PREL_2.html	(from http://cablegate.wikileaks.org/tag/PREL_0.html)
15:48:00	35684/35684	---M--	200	added ('OK')	text/html	etag:%224087e62-8b64-0%22	http://cablegate.wikileaks.org/tag/PREL_3.html	cablegate.wikileaks.org/tag/PREL_3.html	(from http://cablegate.wikileaks.org/tag/PREL_0.html)
